lemma,"poscode","surface"
TNA,"0","TNA"
TNC,"0","TNC"
TND,"0","TND"
TNE,"0","TNE"
TNF,"0","TNF"
TNG,"0","TNG"
TNH,"0","TNH"
TNI,"0","TNI"
TNJ,"0","TNJ"
TNL,"0","TNL"
TNN,"0","TNN"
TNO,"0","TNO"
TNR,"0","TNR"
TNT,"0","TNT"
TNX,"0","TNX"
TOA,"0","TOA"
TOB,"0","TOB"
TOC,"0","TOC"
TOD,"0","TOD"
TOE,"0","TOE"
TOF,"0","TOF"
TOG,"0","TOG"
TOH,"0","TOH"
TOI,"0","TOI"
TOJ,"0","TOJ"
TOL,"0","TOL"
TOM,"0","TOM"
TOP,"0","TOP"
TOQ,"0","TOQ"
TOS,"0","TOS"
TOT,"0","TOT"
TOU,"0","TOU"
TOW,"0","TOW"
TOY,"0","TOY"
TPA,"0","TPA"
TPC,"0","TPC"
TPE,"0","TPE"
TPF,"0","TPF"
TPH,"0","TPH"
TPJ,"0","TPJ"
TPL,"0","TPL"
TPN,"0","TPN"
TPP,"0","TPP"
TPQ,"0","TPQ"
TPS,"0","TPS"
TQK,"0","TQK"
TQL,"0","TQL"
TQS,"0","TQS"
TRC,"0","TRC"
TRD,"0","TRD"
TRE,"0","TRE"
TRF,"0","TRF"
TRG,"0","TRG"
TRI,"0","TRI"
TRK,"0","TRK"
TRM,"0","TRM"
TRN,"0","TRN"
TRO,"0","TRO"
TRR,"0","TRR"
TRS,"0","TRS"
TRU,"0","TRU"
TRV,"0","TRV"
TRW,"0","TRW"
TRZ,"0","TRZ"
TSA,"0","TSA"
TSB,"0","TSB"
TSE,"0","TSE"
TSF,"0","TSF"
TSH,"0","TSH"
TSJ,"0","TSJ"
TSL,"0","TSL"
TSN,"0","TSN"
TSO,"0","TSO"
TSR,"0","TSR"
TST,"0","TST"
TSU,"0","TSU"
TSV,"0","TSV"
TTA,"0","TTA"
TTB,"0","TTB"
TTC,"0","TTC"
TTD,"0","TTD"
TTE,"0","TTE"
TTG,"0","TTG"
TTH,"0","TTH"
TTI,"0","TTI"
TTJ,"0","TTJ"
TTL,"0","TTL"
TTN,"0","TTN"
TTQ,"0","TTQ"
TTR,"0","TTR"
TTS,"0","TTS"
TTT,"0","TTT"
TTU,"0","TTU"
TUA,"0","TUA"
TUB,"0","TUB"
TUC,"0","TUC"
TUD,"0","TUD"
TUF,"0","TUF"
TUG,"0","TUG"
TUI,"0","TUI"
TUK,"0","TUK"
TUL,"0","TUL"
TUN,"0","TUN"
TUO,"0","TUO"
TUP,"0","TUP"
TUR,"0","TUR"
TUS,"0","TUS"
TUU,"0","TUU"
TUV,"0","TUV"
TVA,"0","TVA"
TVC,"0","TVC"
TVF,"0","TVF"
TVI,"0","TVI"
TVL,"0","TVL"
TVU,"0","TVU"
TVY,"0","TVY"
TWB,"0","TWB"
TWF,"0","TWF"
TWU,"0","TWU"
TXA,"0","TXA"
TXG,"0","TXG"
TXK,"0","TXK"
TXL,"0","TXL"
TXN,"0","TXN"
TYF,"0","TYF"
TYL,"0","TYL"
TYN,"0","TYN"
TYR,"0","TYR"
TYS,"0","TYS"
TZR,"0","TZR"
TZX,"0","TZX"
UAB,"0","UAB"
UAH,"0","UAH"
UAK,"0","UAK"
UAM,"0","UAM"
UAO,"0","UAO"
UAP,"0","UAP"
UAQ,"0","UAQ"
UAS,"0","UAS"
UBA,"0","UBA"
UBB,"0","UBB"
UBJ,"0","UBJ"
UBP,"0","UBP"
UBT,"0","UBT"
UCT,"0","UCT"
UDD,"0","UDD"
UDG,"0","UDG"
UDI,"0","UDI"
UDJ,"0","UDJ"
UDR,"0","UDR"
UEL,"0","UEL"
UEO,"0","UEO"
UET,"0","UET"
UFA,"0","UFA"
UGA,"0","UGA"
UGC,"0","UGC"
UGN,"0","UGN"
UGO,"0","UGO"
UIB,"0","UIB"
UIH,"0","UIH"
UII,"0","UII"
UIK,"0","UIK"
UIN,"0","UIN"
UIO,"0","UIO"
UIP,"0","UIP"
UJE,"0","UJE"
UKA,"0","UKA"
UKB,"0","UKB"
UKC,"0","UKC"
UKF,"0","UKF"
UKI,"0","UKI"
UKK,"0","UKK"
UKS,"0","UKS"
UKT,"0","UKT"
UKX,"0","UKX"
ULA,"0","ULA"
ULB,"0","ULB"
ULD,"0","ULD"
ULG,"0","ULG"
ULK,"0","ULK"
ULN,"0","ULN"
ULO,"0","ULO"
ULP,"0","ULP"
ULQ,"0","ULQ"
ULS,"0","ULS"
ULU,"0","ULU"
ULV,"0","ULV"
ULY,"0","ULY"
UMD,"0","UMD"
UME,"0","UME"
UMP,"0","UMP"
UMR,"0","UMR"
UMS,"0","UMS"
UMU,"0","UMU"
UNA,"0","UNA"
UND,"0","UND"
UNG,"0","UNG"
UNI,"0","UNI"
UNK,"0","UNK"
UNN,"0","UNN"
UNT,"0","UNT"
UOX,"0","UOX"
UPB,"0","UPB"
UPG,"0","UPG"
UPL,"0","UPL"
UPN,"0","UPN"
UPP,"0","UPP"
URA,"0","URA"
URC,"0","URC"
URE,"0","URE"
URG,"0","URG"
URJ,"0","URJ"
URO,"0","URO"
URS,"0","URS"
URT,"0","URT"
URY,"0","URY"
USH,"0","USH"
USI,"0","USI"
USK,"0","USK"
USM,"0","USM"
USN,"0","USN"
USQ,"0","USQ"
UST,"0","UST"
USU,"0","USU"
UTC,"0","UTC"
UTH,"0","UTH"
UTK,"0","UTK"
UTM,"0","UTM"
UTN,"0","UTN"
UTO,"0","UTO"
UTP,"0","UTP"
UTT,"0","UTT"
UTW,"0","UTW"
UUA,"0","UUA"
UUD,"0","UUD"
UUK,"0","UUK"
UUS,"0","UUS"
UVA,"0","UVA"
UVE,"0","UVE"
UVF,"0","UVF"
UWL,"0","UWL"
UYF,"0","UYF"
UYL,"0","UYL"
UYN,"0","UYN"
UYU,"0","UYU"
VAA,"0","VAA"
VAD,"0","VAD"
VAF,"0","VAF"
VAG,"0","VAG"
VAI,"0","VAI"
VAK,"0","VAK"
VAL,"0","VAL"
VAM,"0","VAM"
VAN,"0","VAN"
VAO,"0","VAO"
VAR,"0","VAR"
VAS,"0","VAS"
VAV,"0","VAV"
VAW,"0","VAW"
VAY,"0","VAY"
VBG,"0","VBG"
VBS,"0","VBS"
VBV,"0","VBV"
VBY,"0","VBY"
VCA,"0","VCA"
VCD,"0","VCD"
VCE,"0","VCE"
VCL,"0","VCL"
VCP,"0","VCP"
VCS,"0","VCS"
VCT,"0","VCT"
VCV,"0","VCV"
VDA,"0","VDA"
VDB,"0","VDB"
VDC,"0","VDC"
VDE,"0","VDE"
VDM,"0","VDM"
VDP,"0","VDP"
VDR,"0","VDR"
VDS,"0","VDS"
VDZ,"0","VDZ"
VEE,"0","VEE"
VEL,"0","VEL"
VER,"0","VER"
VEY,"0","VEY"
VFA,"0","VFA"
VGA,"0","VGA"
VGD,"0","VGD"
VGO,"0","VGO"
VGT,"0","VGT"
VGZ,"0","VGZ"
VHC,"0","VHC"
VHM,"0","VHM"
VHY,"0","VHY"
VIC,"0","VIC"
VIE,"0","VIE"
VIG,"0","VIG"
VII,"0","VII"
VIJ,"0","VIJ"
VIL,"0","VIL"
VIN,"0","VIN"
VIR,"0","VIR"
VIS,"0","VIS"
VIT,"0","VIT"
VIX,"0","VIX"
VKG,"0","VKG"
VKO,"0","VKO"
VKT,"0","VKT"
VLC,"0","VLC"
VLD,"0","VLD"
VLG,"0","VLG"
VLI,"0","VLI"
VLL,"0","VLL"
VLN,"0","VLN"
VLP,"0","VLP"
VLS,"0","VLS"
VLU,"0","VLU"
VLV,"0","VLV"
VLY,"0","VLY"
VMR,"0","VMR"
VNA,"0","VNA"
VNC,"0","VNC"
VNE,"0","VNE"
VNO,"0","VNO"
VNS,"0","VNS"
VNW,"0","VNW"
VNX,"0","VNX"
VNY,"0","VNY"
VOG,"0","VOG"
VOH,"0","VOH"
VOK,"0","VOK"
VOL,"0","VOL"
VOZ,"0","VOZ"
VPC,"0","VPC"
VPE,"0","VPE"
VPN,"0","VPN"
VPS,"0","VPS"
VPY,"0","VPY"
VPZ,"0","VPZ"
VQS,"0","VQS"
VRA,"0","VRA"
VRB,"0","VRB"
VRC,"0","VRC"
VRK,"0","VRK"
VRL,"0","VRL"
VRN,"0","VRN"
VRU,"0","VRU"
VRY,"0","VRY"
VSA,"0","VSA"
VSG,"0","VSG"
VST,"0","VST"
VTB,"0","VTB"
VTE,"0","VTE"
VTN,"0","VTN"
VTS,"0","VTS"
VTU,"0","VTU"
VTZ,"0","VTZ"
VUP,"0","VUP"
VVC,"0","VVC"
VVI,"0","VVI"
VVO,"0","VVO"
VVZ,"0","VVZ"
VXC,"0","VXC"
VXE,"0","VXE"
VXO,"0","VXO"
VYI,"0","VYI"
VYS,"0","VYS"
W63,"0","W63"
WAA,"0","WAA"
WAG,"0","WAG"
WAI,"0","WAI"
WAL,"0","WAL"
WAM,"0","WAM"
WAQ,"0","WAQ"
WAR,"0","WAR"
WAT,"0","WAT"
WAW,"0","WAW"
WBM,"0","WBM"
WBQ,"0","WBQ"
WBU,"0","WBU"
WBW,"0","WBW"
WCH,"0","WCH"
WDH,"0","WDH"
WDR,"0","WDR"
WDS,"0","WDS"
WEF,"0","WEF"
WEH,"0","WEH"
WEI,"0","WEI"
WEL,"0","WEL"
WFI,"0","WFI"
WFK,"0","WFK"
WGA,"0","WGA"
WGE,"0","WGE"
WGP,"0","WGP"
WHF,"0","WHF"
WHK,"0","WHK"
WHP,"0","WHP"
WHU,"0","WHU"
WIC,"0","WIC"
WIL,"0","WIL"
WIN,"0","WIN"
WIO,"0","WIO"
WJF,"0","WJF"
WJR,"0","WJR"
WJU,"0","WJU"
WKA,"0","WKA"
WKJ,"0","WKJ"
WKK,"0","WKK"
WKL,"0","WKL"
WKM,"0","WKM"
WKR,"0","WKR"
WLG,"0","WLG"
WLH,"0","WLH"
WLK,"0","WLK"
WLS,"0","WLS"
WMA,"0","WMA"
WMB,"0","WMB"
WMC,"0","WMC"
WME,"0","WME"
WMH,"0","WMH"
WMI,"0","WMI"
WMN,"0","WMN"
WMO,"0","WMO"
WMP,"0","WMP"
WMR,"0","WMR"
WMX,"0","WMX"
WNA,"0","WNA"
WNN,"0","WNN"
WNP,"0","WNP"
WNR,"0","WNR"
WNS,"0","WNS"
WNZ,"0","WNZ"
WOE,"0","WOE"
WOL,"0","WOL"
WOS,"0","WOS"
WOT,"0","WOT"
WPB,"0","WPB"
WPC,"0","WPC"
WPR,"0","WPR"
WPU,"0","WPU"
WRB,"0","WRB"
WRE,"0","WRE"
WRG,"0","WRG"
WRI,"0","WRI"
WRL,"0","WRL"
WRO,"0","WRO"
WRY,"0","WRY"
WRZ,"0","WRZ"
WSD,"0","WSD"
WSN,"0","WSN"
WSP,"0","WSP"
WSR,"0","WSR"
WST,"0","WST"
WSY,"0","WSY"
WSZ,"0","WSZ"
WTA,"0","WTA"
WTB,"0","WTB"
WTK,"0","WTK"
WTN,"0","WTN"
WTS,"0","WTS"
WTZ,"0","WTZ"
WUA,"0","WUA"
WUH,"0","WUH"
WUN,"0","WUN"
WUS,"0","WUS"
WUU,"0","WUU"
WUX,"0","WUX"
WUZ,"0","WUZ"
WVB,"0","WVB"
WVI,"0","WVI"
WVK,"0","WVK"
WVN,"0","WVN"
WWA,"0","WWA"
WWD,"0","WWD"
WWK,"0","WWK"
WWR,"0","WWR"
WWY,"0","WWY"
WXN,"0","WXN"
WYA,"0","WYA"
WYE,"0","WYE"
WYS,"0","WYS"
XAC,"0","XAC"
XAP,"0","XAP"
XAU,"0","XAU"
XBE,"0","XBE"
XBJ,"0","XBJ"
XBK,"0","XBK"
XCD,"0","XCD"
XCH,"0","XCH"
XCR,"0","XCR"
XFL,"0","XFL"
XFN,"0","XFN"
XFW,"0","XFW"
XGN,"0","XGN"
XGR,"0","XGR"
XIC,"0","XIC"
XIJ,"0","XIJ"
XIL,"0","XIL"
XIY,"0","XIY"
XKH,"0","XKH"
XKS,"0","XKS"
XLB,"0","XLB"
XLS,"0","XLS"
XMC,"0","XMC"
XMH,"0","XMH"
XMN,"0","XMN"
XMR,"0","XMR"
XMS,"0","XMS"
XMU,"0","XMU"
XMY,"0","XMY"
XNA,"0","XNA"
XNN,"0","XNN"
XPK,"0","XPK"
XPL,"0","XPL"
XPP,"0","XPP"
XQP,"0","XQP"
XRR,"0","XRR"
XRY,"0","XRY"
XSB,"0","XSB"
XSC,"0","XSC"
XSI,"0","XSI"
XSP,"0","XSP"
XTG,"0","XTG"
XTL,"0","XTL"
XTO,"0","XTO"
XUZ,"0","XUZ"
XVF,"0","XVF"
XXN,"0","XXN"
XYA,"0","XYA"
XYE,"0","XYE"
YAA,"0","YAA"
YAB,"0","YAB"
YAC,"0","YAC"
YAG,"0","YAG"
YAH,"0","YAH"
YAK,"0","YAK"
YAL,"0","YAL"
YAM,"0","YAM"
YAO,"0","YAO"
YAP,"0","YAP"
YAT,"0","YAT"
YAV,"0","YAV"
YAW,"0","YAW"
YAX,"0","YAX"
YAY,"0","YAY"
YAZ,"0","YAZ"
YBA,"0","YBA"
YBB,"0","YBB"
YBC,"0","YBC"
YBE,"0","YBE"
YBG,"0","YBG"
YBI,"0","YBI"
YBK,"0","YBK"
YBL,"0","YBL"
YBO,"0","YBO"
YBP,"0","YBP"
YBR,"0","YBR"
YBT,"0","YBT"
YBU,"0","YBU"
YBV,"0","YBV"
YBW,"0","YBW"
YBX,"0","YBX"
YBY,"0","YBY"
YCB,"0","YCB"
YCC,"0","YCC"
YCD,"0","YCD"
YCE,"0","YCE"
YCG,"0","YCG"
YCH,"0","YCH"
YCK,"0","YCK"
YCL,"0","YCL"
YCM,"0","YCM"
YCN,"0","YCN"
YCO,"0","YCO"
YCP,"0","YCP"
YCQ,"0","YCQ"
YCR,"0","YCR"
YCS,"0","YCS"
YCT,"0","YCT"
YCU,"0","YCU"
YCW,"0","YCW"
YCY,"0","YCY"
YDA,"0","YDA"
YDB,"0","YDB"
YDC,"0","YDC"
YDF,"0","YDF"
YDG,"0","YDG"
YDL,"0","YDL"
YDN,"0","YDN"
YDO,"0","YDO"
YDP,"0","YDP"
YDQ,"0","YDQ"
YDT,"0","YDT"
YEC,"0","YEC"
YEE,"0","YEE"
YEG,"0","YEG"
YEI,"0","YEI"
YEK,"0","YEK"
YEL,"0","YEL"
YEM,"0","YEM"
YEN,"0","YEN"
YEO,"0","YEO"
YER,"0","YER"
YES,"0","YES"
YET,"0","YET"
YEU,"0","YEU"
YEV,"0","YEV"
YEY,"0","YEY"
YFA,"0","YFA"
YFB,"0","YFB"
YFC,"0","YFC"
YFD,"0","YFD"
YFH,"0","YFH"
YFJ,"0","YFJ"
YFO,"0","YFO"
YFR,"0","YFR"
YFS,"0","YFS"
YFX,"0","YFX"
YGB,"0","YGB"
YGD,"0","YGD"
YGE,"0","YGE"
YGG,"0","YGG"
YGH,"0","YGH"
YGJ,"0","YGJ"
YGK,"0","YGK"
YGL,"0","YGL"
YGM,"0","YGM"
YGO,"0","YGO"
YGP,"0","YGP"
YGQ,"0","YGQ"
YGR,"0","YGR"
YGT,"0","YGT"
YGV,"0","YGV"
YGW,"0","YGW"
YGX,"0","YGX"
YGZ,"0","YGZ"
YHA,"0","YHA"
YHB,"0","YHB"
YHD,"0","YHD"
YHE,"0","YHE"
YHF,"0","YHF"
YHI,"0","YHI"
YHK,"0","YHK"
YHM,"0","YHM"
YHN,"0","YHN"
YHO,"0","YHO"
YHP,"0","YHP"
YHR,"0","YHR"
YHT,"0","YHT"
YHU,"0","YHU"
YHY,"0","YHY"
YHZ,"0","YHZ"
YIB,"0","YIB"
YIC,"0","YIC"
YIE,"0","YIE"
YIF,"0","YIF"
YIH,"0","YIH"
YIK,"0","YIK"
YIN,"0","YIN"
YIO,"0","YIO"
YIP,"0","YIP"
YIV,"0","YIV"
YIW,"0","YIW"
YJF,"0","YJF"
YJM,"0","YJM"
YJN,"0","YJN"
YJT,"0","YJT"
YKA,"0","YKA"
YKF,"0","YKF"
YKG,"0","YKG"
YKH,"0","YKH"
YKJ,"0","YKJ"
YKL,"0","YKL"
YKM,"0","YKM"
YKN,"0","YKN"
YKO,"0","YKO"
YKQ,"0","YKQ"
YKS,"0","YKS"
YKU,"0","YKU"
YKX,"0","YKX"
YKY,"0","YKY"
YKZ,"0","YKZ"
YLC,"0","YLC"
YLD,"0","YLD"
YLE,"0","YLE"
YLH,"0","YLH"
YLJ,"0","YLJ"
YLK,"0","YLK"
YLL,"0","YLL"
YLR,"0","YLR"
YLT,"0","YLT"
YLW,"0","YLW"
YMA,"0","YMA"
YME,"0","YME"
YMG,"0","YMG"
YMH,"0","YMH"
YMJ,"0","YMJ"
YML,"0","YML"
YMM,"0","YMM"
YMN,"0","YMN"
YMO,"0","YMO"
YMS,"0","YMS"
YMT,"0","YMT"
YMW,"0","YMW"
YMX,"0","YMX"
YNA,"0","YNA"
YNB,"0","YNB"
YNC,"0","YNC"
YND,"0","YND"
YNE,"0","YNE"
YNG,"0","YNG"
YNJ,"0","YNJ"
YNL,"0","YNL"
YNM,"0","YNM"
YNO,"0","YNO"
YNS,"0","YNS"
YNT,"0","YNT"
YNY,"0","YNY"
YNZ,"0","YNZ"
YOA,"0","YOA"
YOC,"0","YOC"
YOD,"0","YOD"
YOG,"0","YOG"
YOH,"0","YOH"
YOJ,"0","YOJ"
YOL,"0","YOL"
YOO,"0","YOO"
YOP,"0","YOP"
YOS,"0","YOS"
YOW,"0","YOW"
YPA,"0","YPA"
YPC,"0","YPC"
YPD,"0","YPD"
YPE,"0","YPE"
YPG,"0","YPG"
YPH,"0","YPH"
YPJ,"0","YPJ"
YPL,"0","YPL"
YPM,"0","YPM"
YPN,"0","YPN"
YPO,"0","YPO"
YPQ,"0","YPQ"
YPR,"0","YPR"
YPS,"0","YPS"
YPW,"0","YPW"
YPX,"0","YPX"
YPY,"0","YPY"
YQA,"0","YQA"
YQB,"0","YQB"
YQC,"0","YQC"
YQD,"0","YQD"
YQF,"0","YQF"
YQG,"0","YQG"
YQH,"0","YQH"
YQI,"0","YQI"
YQK,"0","YQK"
YQL,"0","YQL"
YQM,"0","YQM"
YQN,"0","YQN"
YQQ,"0","YQQ"
YQR,"0","YQR"
YQS,"0","YQS"
YQT,"0","YQT"
YQU,"0","YQU"
YQV,"0","YQV"
YQW,"0","YQW"
YQX,"0","YQX"
YQY,"0","YQY"
YQZ,"0","YQZ"
YRA,"0","YRA"
YRB,"0","YRB"
YRF,"0","YRF"
YRG,"0","YRG"
YRI,"0","YRI"
YRJ,"0","YRJ"
YRL,"0","YRL"
YRM,"0","YRM"
YRO,"0","YRO"
YRP,"0","YRP"
YRQ,"0","YRQ"
YRS,"0","YRS"
YRT,"0","YRT"
YRV,"0","YRV"
YSB,"0","YSB"
YSC,"0","YSC"
YSD,"0","YSD"
YSE,"0","YSE"
YSF,"0","YSF"
YSG,"0","YSG"
YSH,"0","YSH"
YSJ,"0","YSJ"
YSK,"0","YSK"
YSL,"0","YSL"
YSM,"0","YSM"
YSN,"0","YSN"
YSO,"0","YSO"
YSP,"0","YSP"
YSR,"0","YSR"
YST,"0","YST"
YSU,"0","YSU"
YSY,"0","YSY"
YTA,"0","YTA"
YTD,"0","YTD"
YTE,"0","YTE"
YTF,"0","YTF"
YTH,"0","YTH"
YTL,"0","YTL"
YTM,"0","YTM"
YTQ,"0","YTQ"
YTR,"0","YTR"
YTS,"0","YTS"
YTY,"0","YTY"
YTZ,"0","YTZ"
YUB,"0","YUB"
YUD,"0","YUD"
YUE,"0","YUE"
YUL,"0","YUL"
YUM,"0","YUM"
YUS,"0","YUS"
YUT,"0","YUT"
YUX,"0","YUX"
YUY,"0","YUY"
YVA,"0","YVA"
YVB,"0","YVB"
YVC,"0","YVC"
YVD,"0","YVD"
YVE,"0","YVE"
YVG,"0","YVG"
YVM,"0","YVM"
YVO,"0","YVO"
YVP,"0","YVP"
YVQ,"0","YVQ"
YVR,"0","YVR"
YVT,"0","YVT"
YVV,"0","YVV"
YVZ,"0","YVZ"
YWA,"0","YWA"
YWB,"0","YWB"
YWG,"0","YWG"
YWH,"0","YWH"
YWJ,"0","YWJ"
YWK,"0","YWK"
YWL,"0","YWL"
YWM,"0","YWM"
YWP,"0","YWP"
YWS,"0","YWS"
YWY,"0","YWY"
YXC,"0","YXC"
YXD,"0","YXD"
YXE,"0","YXE"
YXH,"0","YXH"
YXJ,"0","YXJ"
YXK,"0","YXK"
YXL,"0","YXL"
YXN,"0","YXN"
YXP,"0","YXP"
YXQ,"0","YXQ"
YXR,"0","YXR"
YXS,"0","YXS"
YXT,"0","YXT"
YXU,"0","YXU"
YXX,"0","YXX"
YXY,"0","YXY"
YXZ,"0","YXZ"
YYB,"0","YYB"
YYC,"0","YYC"
YYD,"0","YYD"
YYE,"0","YYE"
YYF,"0","YYF"
YYG,"0","YYG"
YYH,"0","YYH"
YYJ,"0","YYJ"
YYL,"0","YYL"
YYN,"0","YYN"
YYQ,"0","YYQ"
YYR,"0","YYR"
YYT,"0","YYT"
YYU,"0","YYU"
YYW,"0","YYW"
YYY,"0","YYY"
YYZ,"0","YYZ"
YZD,"0","YZD"
YZE,"0","YZE"
YZF,"0","YZF"
YZG,"0","YZG"
YZH,"0","YZH"
YZP,"0","YZP"
YZR,"0","YZR"
YZS,"0","YZS"
YZT,"0","YZT"
YZU,"0","YZU"
YZV,"0","YZV"
YZW,"0","YZW"
YZX,"0","YZX"
YZY,"0","YZY"
YZZ,"0","YZZ"
Z84,"0","Z84"
ZAC,"0","ZAC"
ZAD,"0","ZAD"
ZAG,"0","ZAG"
ZAH,"0","ZAH"
ZAJ,"0","ZAJ"
ZAL,"0","ZAL"
ZAM,"0","ZAM"
ZAR,"0","ZAR"
ZAT,"0","ZAT"
ZAZ,"0","ZAZ"
ZBF,"0","ZBF"
ZBM,"0","ZBM"
ZBR,"0","ZBR"
ZCA,"0","ZCA"
ZCL,"0","ZCL"
ZCN,"0","ZCN"
ZCO,"0","ZCO"
ZEL,"0","ZEL"
ZEM,"0","ZEM"
ZFA,"0","ZFA"
ZFD,"0","ZFD"
ZFM,"0","ZFM"
ZFN,"0","ZFN"
ZGF,"0","ZGF"
ZGI,"0","ZGI"
ZGR,"0","ZGR"
ZGU,"0","ZGU"
ZHA,"0","ZHA"
ZHY,"0","ZHY"
ZIC,"0","ZIC"
ZIG,"0","ZIG"
ZIH,"0","ZIH"
ZIN,"0","ZIN"
ZIX,"0","ZIX"
ZJG,"0","ZJG"
ZJI,"0","ZJI"
ZJN,"0","ZJN"
ZKB,"0","ZKB"
ZKE,"0","ZKE"
ZKG,"0","ZKG"
ZKP,"0","ZKP"
ZLO,"0","ZLO"
ZLT,"0","ZLT"
ZML,"0","ZML"
ZMM,"0","ZMM"
ZMT,"0","ZMT"
ZNA,"0","ZNA"
ZND,"0","ZND"
ZNE,"0","ZNE"
ZNF,"0","ZNF"
ZNV,"0","ZNV"
ZNZ,"0","ZNZ"
ZOS,"0","ZOS"
ZPB,"0","ZPB"
ZPC,"0","ZPC"
ZPH,"0","ZPH"
ZQC,"0","ZQC"
ZQF,"0","ZQF"
ZQL,"0","ZQL"
ZQN,"0","ZQN"
ZQW,"0","ZQW"
ZRH,"0","ZRH"
ZRJ,"0","ZRJ"
ZSA,"0","ZSA"
ZSE,"0","ZSE"
ZSJ,"0","ZSJ"
ZSN,"0","ZSN"
ZST,"0","ZST"
ZSW,"0","ZSW"
ZSY,"0","ZSY"
ZTA,"0","ZTA"
ZTB,"0","ZTB"
ZTH,"0","ZTH"
ZTM,"0","ZTM"
ZTR,"0","ZTR"
ZTU,"0","ZTU"
ZUC,"0","ZUC"
ZUH,"0","ZUH"
ZUM,"0","ZUM"
ZUN,"0","ZUN"
ZVA,"0","ZVA"
ZVK,"0","ZVK"
ZWA,"0","ZWA"
ZWL,"0","ZWL"
ZXB,"0","ZXB"
ZYI,"0","ZYI"
ZYL,"0","ZYL"
ZZU,"0","ZZU"
ZZV,"0","ZZV"
